[2026-03-12 13:05:52] debug: 	z2m: Removing old log directory '/config/zigbee2mqtt/log/2026-03-11.21-50-26'
[2026-03-12 15:46:48] debug: 	zh:zstack:unpi:parser: <-- [254,3,69,196,65,229,0,38]
[2026-03-12 15:46:48] debug: 	zh:zstack:unpi:parser: --- parseNext [254,3,69,196,65,229,0,38]
[2026-03-12 15:46:48] debug: 	zh:zstack:unpi:parser: --> parsed 3 - 2 - 5 - 196 - [65,229,0] - 38
[2026-03-12 15:46:48] debug: 	zh:zstack:znp: <-- AREQ: ZDO - srcRtgInd
[2026-03-12 15:46:48] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-12 15:46:50] debug: 	zh:zstack:unpi:parser: <-- [254,32,68,129,0,0,25,0,65,229,1,13,0,204,0,31,100,17,0,0,12,1,92,1,0,102,17,32,1,48,106,2,32,65,229,29,53]
[2026-03-12 15:46:50] debug: 	zh:zstack:unpi:parser: --- parseNext [254,32,68,129,0,0,25,0,65,229,1,13,0,204,0,31,100,17,0,0,12,1,92,1,0,102,17,32,1,48,106,2,32,65,229,29,53]
[2026-03-12 15:46:50] debug: 	zh:zstack:unpi:parser: --> parsed 32 - 2 - 4 - 129 - [0,0,25,0,65,229,1,13,0,204,0,31,100,17,0,0,12,1,92,1,0,102,17,32,1,48,106,2,32,65,229,29] - 53
[2026-03-12 15:46:50] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":25,"srcaddr":58689,"srcendpoint":1,"dstendpoint":13,"wasbroadcast":0,"linkquality":204,"securityuse":0,"timestamp":1139743,"transseqnumber":0,"len":12,"data":{"type":"Buffer","data":[1,92,1,0,102,17,32,1,48,106,2,32]}}
[2026-03-12 15:46:50] debug: 	zh:controller: Received payload: clusterID=25, address=58689, groupID=0, endpoint=1, destinationEndpoint=13, wasBroadcast=false, linkQuality=204, frame={"header":{"frameControl":{"frameType":1,"manufacturerSpecific":false,"direction":0,"disableDefaultResponse":false,"reservedBits":0},"transactionSequenceNumber":92,"commandIdentifier":1},"payload":{"fieldControl":0,"manufacturerCode":4454,"imageType":288,"fileVersion":537029168},"command":{"ID":1,"response":2,"parameters":[{"name":"fieldControl","type":24},{"name":"manufacturerCode","type":33},{"name":"imageType","type":33,"max":65471},{"name":"fileVersion","type":35},{"name":"hardwareVersion","type":33,"conditions":[{"type":"bitMaskSet","param":"fieldControl","mask":1}]}],"required":true,"name":"queryNextImageRequest"}}
[2026-03-12 15:46:50] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-12 15:46:50] debug: 	z2m: Received Zigbee message from 'PC-Lampe', type 'commandQueryNextImageRequest', cluster 'genOta', data '{"fieldControl":0,"fileVersion":537029168,"imageType":288,"manufacturerCode":4454}' from endpoint 1 with groupID 0
[2026-03-12 15:46:50] debug: 	z2m: Device 'PC-Lampe' requested OTA
[2026-03-12 15:46:53] debug: 	zh:zstack:unpi:parser: <-- [254,32,68,129,0,0,25,0,65,229,1,13,0,204,0,61,70,20,0,0,12,1,93,1,0,102,17,32,1,48,106,2,32,65,229,29,49]
[2026-03-12 15:46:53] debug: 	zh:zstack:unpi:parser: --- parseNext [254,32,68,129,0,0,25,0,65,229,1,13,0,204,0,61,70,20,0,0,12,1,93,1,0,102,17,32,1,48,106,2,32,65,229,29,49]
[2026-03-12 15:46:53] debug: 	zh:zstack:unpi:parser: --> parsed 32 - 2 - 4 - 129 - [0,0,25,0,65,229,1,13,0,204,0,61,70,20,0,0,12,1,93,1,0,102,17,32,1,48,106,2,32,65,229,29] - 49
[2026-03-12 15:46:53] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":25,"srcaddr":58689,"srcendpoint":1,"dstendpoint":13,"wasbroadcast":0,"linkquality":204,"securityuse":0,"timestamp":1328701,"transseqnumber":0,"len":12,"data":{"type":"Buffer","data":[1,93,1,0,102,17,32,1,48,106,2,32]}}
[2026-03-12 15:46:53] debug: 	zh:controller: Received payload: clusterID=25, address=58689, groupID=0, endpoint=1, destinationEndpoint=13, wasBroadcast=false, linkQuality=204, frame={"header":{"frameControl":{"frameType":1,"manufacturerSpecific":false,"direction":0,"disableDefaultResponse":false,"reservedBits":0},"transactionSequenceNumber":93,"commandIdentifier":1},"payload":{"fieldControl":0,"manufacturerCode":4454,"imageType":288,"fileVersion":537029168},"command":{"ID":1,"response":2,"parameters":[{"name":"fieldControl","type":24},{"name":"manufacturerCode","type":33},{"name":"imageType","type":33,"max":65471},{"name":"fileVersion","type":35},{"name":"hardwareVersion","type":33,"conditions":[{"type":"bitMaskSet","param":"fieldControl","mask":1}]}],"required":true,"name":"queryNextImageRequest"}}
[2026-03-12 15:46:53] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-12 15:46:53] debug: 	z2m: Received Zigbee message from 'PC-Lampe', type 'commandQueryNextImageRequest', cluster 'genOta', data '{"fieldControl":0,"fileVersion":537029168,"imageType":288,"manufacturerCode":4454}' from endpoint 1 with groupID 0
[2026-03-12 15:46:53] debug: 	z2m: Device 'PC-Lampe' requested OTA
[2026-03-12 15:46:56] debug: 	zh:zstack:unpi:parser: <-- [254,32,68,129,0,0,25,0,65,229,1,13,0,204,0,42,41,23,0,0,12,1,94,1,0,102,17,32,1,48,106,2,32,65,229,29,73]
[2026-03-12 15:46:56] debug: 	zh:zstack:unpi:parser: --- parseNext [254,32,68,129,0,0,25,0,65,229,1,13,0,204,0,42,41,23,0,0,12,1,94,1,0,102,17,32,1,48,106,2,32,65,229,29,73]
[2026-03-12 15:46:56] debug: 	zh:zstack:unpi:parser: --> parsed 32 - 2 - 4 - 129 - [0,0,25,0,65,229,1,13,0,204,0,42,41,23,0,0,12,1,94,1,0,102,17,32,1,48,106,2,32,65,229,29] - 73
[2026-03-12 15:46:56] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":25,"srcaddr":58689,"srcendpoint":1,"dstendpoint":13,"wasbroadcast":0,"linkquality":204,"securityuse":0,"timestamp":1517866,"transseqnumber":0,"len":12,"data":{"type":"Buffer","data":[1,94,1,0,102,17,32,1,48,106,2,32]}}
[2026-03-12 15:46:56] debug: 	zh:controller: Received payload: clusterID=25, address=58689, groupID=0, endpoint=1, destinationEndpoint=13, wasBroadcast=false, linkQuality=204, frame={"header":{"frameControl":{"frameType":1,"manufacturerSpecific":false,"direction":0,"disableDefaultResponse":false,"reservedBits":0},"transactionSequenceNumber":94,"commandIdentifier":1},"payload":{"fieldControl":0,"manufacturerCode":4454,"imageType":288,"fileVersion":537029168},"command":{"ID":1,"response":2,"parameters":[{"name":"fieldControl","type":24},{"name":"manufacturerCode","type":33},{"name":"imageType","type":33,"max":65471},{"name":"fileVersion","type":35},{"name":"hardwareVersion","type":33,"conditions":[{"type":"bitMaskSet","param":"fieldControl","mask":1}]}],"required":true,"name":"queryNextImageRequest"}}
[2026-03-12 15:46:56] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-12 15:46:56] debug: 	z2m: Received Zigbee message from 'PC-Lampe', type 'commandQueryNextImageRequest', cluster 'genOta', data '{"fieldControl":0,"fileVersion":537029168,"imageType":288,"manufacturerCode":4454}' from endpoint 1 with groupID 0
[2026-03-12 15:46:56] debug: 	z2m: Device 'PC-Lampe' requested OTA
[2026-03-12 15:46:59] debug: 	zh:zstack:unpi:parser: <-- [254,32,68,129,0,0,25,0,65,229,1,13,0,204,0,118,11,26,0,0,12,1,95,1,0,102,17,32,1,48,106,2,32,65,229,29,59]
[2026-03-12 15:46:59] debug: 	zh:zstack:unpi:parser: --- parseNext [254,32,68,129,0,0,25,0,65,229,1,13,0,204,0,118,11,26,0,0,12,1,95,1,0,102,17,32,1,48,106,2,32,65,229,29,59]
[2026-03-12 15:46:59] debug: 	zh:zstack:unpi:parser: --> parsed 32 - 2 - 4 - 129 - [0,0,25,0,65,229,1,13,0,204,0,118,11,26,0,0,12,1,95,1,0,102,17,32,1,48,106,2,32,65,229,29] - 59
[2026-03-12 15:46:59] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":25,"srcaddr":58689,"srcendpoint":1,"dstendpoint":13,"wasbroadcast":0,"linkquality":204,"securityuse":0,"timestamp":1706870,"transseqnumber":0,"len":12,"data":{"type":"Buffer","data":[1,95,1,0,102,17,32,1,48,106,2,32]}}
[2026-03-12 15:46:59] debug: 	zh:controller: Received payload: clusterID=25, address=58689, groupID=0, endpoint=1, destinationEndpoint=13, wasBroadcast=false, linkQuality=204, frame={"header":{"frameControl":{"frameType":1,"manufacturerSpecific":false,"direction":0,"disableDefaultResponse":false,"reservedBits":0},"transactionSequenceNumber":95,"commandIdentifier":1},"payload":{"fieldControl":0,"manufacturerCode":4454,"imageType":288,"fileVersion":537029168},"command":{"ID":1,"response":2,"parameters":[{"name":"fieldControl","type":24},{"name":"manufacturerCode","type":33},{"name":"imageType","type":33,"max":65471},{"name":"fileVersion","type":35},{"name":"hardwareVersion","type":33,"conditions":[{"type":"bitMaskSet","param":"fieldControl","mask":1}]}],"required":true,"name":"queryNextImageRequest"}}
[2026-03-12 15:46:59] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-12 15:46:59] debug: 	z2m: Received Zigbee message from 'PC-Lampe', type 'commandQueryNextImageRequest', cluster 'genOta', data '{"fieldControl":0,"fileVersion":537029168,"imageType":288,"manufacturerCode":4454}' from endpoint 1 with groupID 0
[2026-03-12 15:46:59] debug: 	z2m: Device 'PC-Lampe' requested OTA
[2026-03-12 15:47:02] debug: 	zh:zstack:unpi:parser: <-- [254,32,68,129,0,0,25,0,65,229,1,13,0,204,0,24,238,28,0,0,12,1,96,1,0,102,17,32,1,48,106,2,32,65,229,29,137]
[2026-03-12 15:47:02] debug: 	zh:zstack:unpi:parser: --- parseNext [254,32,68,129,0,0,25,0,65,229,1,13,0,204,0,24,238,28,0,0,12,1,96,1,0,102,17,32,1,48,106,2,32,65,229,29,137]
[2026-03-12 15:47:02] debug: 	zh:zstack:unpi:parser: --> parsed 32 - 2 - 4 - 129 - [0,0,25,0,65,229,1,13,0,204,0,24,238,28,0,0,12,1,96,1,0,102,17,32,1,48,106,2,32,65,229,29] - 137
[2026-03-12 15:47:02] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":25,"srcaddr":58689,"srcendpoint":1,"dstendpoint":13,"wasbroadcast":0,"linkquality":204,"securityuse":0,"timestamp":1895960,"transseqnumber":0,"len":12,"data":{"type":"Buffer","data":[1,96,1,0,102,17,32,1,48,106,2,32]}}
[2026-03-12 15:47:02] debug: 	zh:controller: Received payload: clusterID=25, address=58689, groupID=0, endpoint=1, destinationEndpoint=13, wasBroadcast=false, linkQuality=204, frame={"header":{"frameControl":{"frameType":1,"manufacturerSpecific":false,"direction":0,"disableDefaultResponse":false,"reservedBits":0},"transactionSequenceNumber":96,"commandIdentifier":1},"payload":{"fieldControl":0,"manufacturerCode":4454,"imageType":288,"fileVersion":537029168},"command":{"ID":1,"response":2,"parameters":[{"name":"fieldControl","type":24},{"name":"manufacturerCode","type":33},{"name":"imageType","type":33,"max":65471},{"name":"fileVersion","type":35},{"name":"hardwareVersion","type":33,"conditions":[{"type":"bitMaskSet","param":"fieldControl","mask":1}]}],"required":true,"name":"queryNextImageRequest"}}
[2026-03-12 15:47:02] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-12 15:47:02] debug: 	z2m: Received Zigbee message from 'PC-Lampe', type 'commandQueryNextImageRequest', cluster 'genOta', data '{"fieldControl":0,"fileVersion":537029168,"imageType":288,"manufacturerCode":4454}' from endpoint 1 with groupID 0
[2026-03-12 15:47:02] debug: 	z2m: Device 'PC-Lampe' requested OTA
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: <-- [254,5,69,196,17,195,1,53,63,93]
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: --- parseNext [254,5,69,196,17,195,1,53,63,93]
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: --> parsed 5 - 2 - 5 - 196 - [17,195,1,53,63] - 93
[2026-03-12 15:47:07] debug: 	zh:zstack:znp: <-- AREQ: ZDO - srcRtgInd
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: <-- [254,28,68,129,0,0,0,4,17,195,2,1,0,87,0,161,38,34,0,0,8,8,197,10,0,0,33,45,42,53,63,28,1]
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: --- parseNext [254,28,68,129,0,0,0,4,17,195,2,1,0,87,0,161,38,34,0,0,8,8,197,10,0,0,33,45,42,53,63,28,1]
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: --> parsed 28 - 2 - 4 - 129 - [0,0,0,4,17,195,2,1,0,87,0,161,38,34,0,0,8,8,197,10,0,0,33,45,42,53,63,28] - 1
[2026-03-12 15:47:07] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":1024,"srcaddr":49937,"srcendpoint":2,"dstendpoint":1,"wasbroadcast":0,"linkquality":87,"securityuse":0,"timestamp":2238113,"transseqnumber":0,"len":8,"data":{"type":"Buffer","data":[8,197,10,0,0,33,45,42]}}
[2026-03-12 15:47:07] debug: 	zh:controller: Received payload: clusterID=1024, address=49937, groupID=0, endpoint=2, destinationEndpoint=1, wasBroadcast=false, linkQuality=87, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":false,"reservedBits":0},"transactionSequenceNumber":197,"commandIdentifier":10},"payload":[{"attrId":0,"dataType":33,"attrData":10797}],"command":{"ID":10,"name":"report","parameters":[{"name":"attrId","type":9},{"name":"dataType","type":8},{"name":"attrData","type":1000}]}}
[2026-03-12 15:47:07] debug: 	zh:controller:endpoint: ZCL command 0x001788010916738d/2 msIlluminanceMeasurement.defaultRsp({"cmdId":10,"statusCode":0}, {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":1,"reservedBits":0,"transactionSequenceNumber":197,"writeUndiv":false})
[2026-03-12 15:47:07] debug: 	zh:zstack: sendZclFrameToEndpointInternal 0x001788010916738d:49937/2 (0,0,1)
[2026-03-12 15:47:07] debug: 	zh:zstack:znp: --> SREQ: AF - dataRequest - {"dstaddr":49937,"destendpoint":2,"srcendpoint":1,"clusterid":1024,"transid":46,"options":0,"radius":30,"len":5,"data":{"type":"Buffer","data":[24,197,11,10,0]}}
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:writer: --> frame [254,15,36,1,17,195,2,1,0,4,46,0,30,5,24,197,11,10,0,22]
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-12 15:47:07] debug: 	z2m: Received Zigbee message from 'Hue-Motiondetect', type 'attributeReport', cluster 'msIlluminanceMeasurement', data '{"measuredValue":10797}' from endpoint 2 with groupID 0
[2026-03-12 15:47:07] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hue-Motiondetect', payload '{"battery":100,"illuminance":12,"illuminance_raw":10797,"led_indication":true,"linkquality":87,"motion_sensitivity":"low","occupancy":false,"occupancy_timeout":6403,"temperature":22.33,"update":{"installed_version":1124103169,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Hue/Sensor-ATmega_0012.sbl-ota","latest_version":1124102917,"state":"idle"}}'
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: <-- [254,1,100,1,0,100]
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: --- parseNext [254,1,100,1,0,100]
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: --> parsed 1 - 3 - 4 - 1 - [0] - 100
[2026-03-12 15:47:07] debug: 	zh:zstack:znp: <-- SRSP: AF - dataRequest - {"status":0}
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: <-- [254,3,68,128,0,1,46,232]
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: --- parseNext [254,3,68,128,0,1,46,232]
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: --> parsed 3 - 2 - 4 - 128 - [0,1,46] - 232
[2026-03-12 15:47:07] debug: 	zh:zstack:znp: <-- AREQ: AF - dataConfirm - {"status":0,"endpoint":1,"transid":46}
[2026-03-12 15:47:07] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-12 15:48:42] debug: 	zh:zstack:unpi:parser: <-- [254,64,68,129,0,0,0,0,138,128,1,1,0,80,0,117,3,125,0,0,44,24,240,10,1,255,66,37,1,33,229,11,4,33,168,19,5,33,8,0,6,36,1,0,0,0,0,100,41,90,9,101,33,107,15,102,43,96,127,1,0,10,33,0,0,138,128,29,141]
[2026-03-12 15:48:42] debug: 	zh:zstack:unpi:parser: --- parseNext [254,64,68,129,0,0,0,0,138,128,1,1,0,80,0,117,3,125,0,0,44,24,240,10,1,255,66,37,1,33,229,11,4,33,168,19,5,33,8,0,6,36,1,0,0,0,0,100,41,90,9,101,33,107,15,102,43,96,127,1,0,10,33,0,0,138,128,29,141]
[2026-03-12 15:48:42] debug: 	zh:zstack:unpi:parser: --> parsed 64 - 2 - 4 - 129 - [0,0,0,0,138,128,1,1,0,80,0,117,3,125,0,0,44,24,240,10,1,255,66,37,1,33,229,11,4,33,168,19,5,33,8,0,6,36,1,0,0,0,0,100,41,90,9,101,33,107,15,102,43,96,127,1,0,10,33,0,0,138,128,29] - 141
[2026-03-12 15:48:42] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":0,"srcaddr":32906,"srcendpoint":1,"dstendpoint":1,"wasbroadcast":0,"linkquality":80,"securityuse":0,"timestamp":8192885,"transseqnumber":0,"len":44,"data":{"type":"Buffer","data":[24,240,10,1,255,66,37,1,33,229,11,4,33,168,19,5,33,8,0,6,36,1,0,0,0,0,100,41,90,9,101,33,107,15,102,43,96,127,1,0,10,33,0,0]}}
[2026-03-12 15:48:42] debug: 	zh:controller: Received payload: clusterID=0, address=32906, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=80, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":240,"commandIdentifier":10},"payload":[{"attrId":65281,"dataType":66,"attrData":{"1":3045,"4":5032,"5":8,"6":1,"10":0,"100":2394,"101":3947,"102":98144}}],"command":{"ID":10,"name":"report","parameters":[{"name":"attrId","type":9},{"name":"dataType","type":8},{"name":"attrData","type":1000}]}}
[2026-03-12 15:48:42] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-12 15:48:42] debug: 	z2m: Received Zigbee message from 'LuMi.Wetter.3D-Drucker', type 'attributeReport', cluster 'genBasic', data '{"65281":{"1":3045,"10":0,"100":2394,"101":3947,"102":98144,"4":5032,"5":8,"6":1}}' from endpoint 1 with groupID 0
[2026-03-12 15:48:42] debug: 	zhc:lumi: WSDCGQ11LM: Processed data into payload {"voltage":3045,"battery":100,"power_outage_count":7,"temperature":23.94,"humidity":39.47,"pressure":981.44}
[2026-03-12 15:48:42] debug: 	zhc:lumi: WSDCGQ11LM: Processed data into payload {"voltage":3045,"battery":100,"power_outage_count":7,"temperature":23.94,"humidity":39.47,"pressure":981.44}
[2026-03-12 15:48:42] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/LuMi.Wetter.3D-Drucker', payload '{"battery":100,"humidity":39.47,"linkquality":80,"power_outage_count":7,"pressure":981.44,"temperature":23.94,"voltage":3045}'
[2026-03-12 15:50:44] debug: 	zh:zstack:unpi:parser: <-- [254,28,68,129,0,0,2,4,138,128,1,1,0,83,0,185,110,0,0,0,8,24,241,10,0,0,41,90,9,138,128,29,215,254,28,68,129,0,0,5,4,138,128,1,1,0,87,0,196,111,0,0,0,8,24,242,10,0,0,33,112,15,138,128,29,143,254,37,68,129,0,0,3,4,138,128,1,1,0,83,0,206,112,0,0,0,17,24,243,10,0,0,41,213,3,20,0,40,255,16,0,41,83,38,138,128,29,151]
[2026-03-12 15:50:44] debug: 	zh:zstack:unpi:parser: --- parseNext [254,28,68,129,0,0,2,4,138,128,1,1,0,83,0,185,110,0,0,0,8,24,241,10,0,0,41,90,9,138,128,29,215,254,28,68,129,0,0,5,4,138,128,1,1,0,87,0,196,111,0,0,0,8,24,242,10,0,0,33,112,15,138,128,29,143,254,37,68,129,0,0,3,4,138,128,1,1,0,83,0,206,112,0,0,0,17,24,243,10,0,0,41,213,3,20,0,40,255,16,0,41,83,38,138,128,29,151]
[2026-03-12 15:50:44] debug: 	zh:zstack:unpi:parser: --> parsed 28 - 2 - 4 - 129 - [0,0,2,4,138,128,1,1,0,83,0,185,110,0,0,0,8,24,241,10,0,0,41,90,9,138,128,29] - 215
[2026-03-12 15:50:44] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":1026,"srcaddr":32906,"srcendpoint":1,"dstendpoint":1,"wasbroadcast":0,"linkquality":83,"securityuse":0,"timestamp":28345,"transseqnumber":0,"len":8,"data":{"type":"Buffer","data":[24,241,10,0,0,41,90,9]}}
[2026-03-12 15:50:44] debug: 	zh:controller: Received payload: clusterID=1026, address=32906, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=83, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":241,"commandIdentifier":10},"payload":[{"attrId":0,"dataType":41,"attrData":2394}],"command":{"ID":10,"name":"report","parameters":[{"name":"attrId","type":9},{"name":"dataType","type":8},{"name":"attrData","type":1000}]}}
[2026-03-12 15:50:44] debug: 	zh:zstack:unpi:parser: --- parseNext [254,28,68,129,0,0,5,4,138,128,1,1,0,87,0,196,111,0,0,0,8,24,242,10,0,0,33,112,15,138,128,29,143,254,37,68,129,0,0,3,4,138,128,1,1,0,83,0,206,112,0,0,0,17,24,243,10,0,0,41,213,3,20,0,40,255,16,0,41,83,38,138,128,29,151]
[2026-03-12 15:50:44] debug: 	zh:zstack:unpi:parser: --> parsed 28 - 2 - 4 - 129 - [0,0,5,4,138,128,1,1,0,87,0,196,111,0,0,0,8,24,242,10,0,0,33,112,15,138,128,29] - 143
[2026-03-12 15:50:44] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":1029,"srcaddr":32906,"srcendpoint":1,"dstendpoint":1,"wasbroadcast":0,"linkquality":87,"securityuse":0,"timestamp":28612,"transseqnumber":0,"len":8,"data":{"type":"Buffer","data":[24,242,10,0,0,33,112,15]}}
[2026-03-12 15:50:44] debug: 	zh:controller: Received payload: clusterID=1029, address=32906, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=87, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":242,"commandIdentifier":10},"payload":[{"attrId":0,"dataType":33,"attrData":3952}],"command":{"ID":10,"name":"report","parameters":[{"name":"attrId","type":9},{"name":"dataType","type":8},{"name":"attrData","type":1000}]}}
[2026-03-12 15:50:44] debug: 	zh:zstack:unpi:parser: --- parseNext [254,37,68,129,0,0,3,4,138,128,1,1,0,83,0,206,112,0,0,0,17,24,243,10,0,0,41,213,3,20,0,40,255,16,0,41,83,38,138,128,29,151]
[2026-03-12 15:50:44] debug: 	zh:zstack:unpi:parser: --> parsed 37 - 2 - 4 - 129 - [0,0,3,4,138,128,1,1,0,83,0,206,112,0,0,0,17,24,243,10,0,0,41,213,3,20,0,40,255,16,0,41,83,38,138,128,29] - 151
[2026-03-12 15:50:44] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":1027,"srcaddr":32906,"srcendpoint":1,"dstendpoint":1,"wasbroadcast":0,"linkquality":83,"securityuse":0,"timestamp":28878,"transseqnumber":0,"len":17,"data":{"type":"Buffer","data":[24,243,10,0,0,41,213,3,20,0,40,255,16,0,41,83,38]}}
[2026-03-12 15:50:44] debug: 	zh:controller: Received payload: clusterID=1027, address=32906, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=83, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":243,"commandIdentifier":10},"payload":[{"attrId":0,"dataType":41,"attrData":981},{"attrId":20,"dataType":40,"attrData":-1},{"attrId":16,"dataType":41,"attrData":9811}],"command":{"ID":10,"name":"report","parameters":[{"name":"attrId","type":9},{"name":"dataType","type":8},{"name":"attrData","type":1000}]}}
[2026-03-12 15:50:44] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-12 15:50:44] debug: 	z2m: Received Zigbee message from 'LuMi.Wetter.3D-Drucker', type 'attributeReport', cluster 'msTemperatureMeasurement', data '{"measuredValue":2394}' from endpoint 1 with groupID 0
[2026-03-12 15:50:44] debug: 	z2m: Received Zigbee message from 'LuMi.Wetter.3D-Drucker', type 'attributeReport', cluster 'msRelativeHumidity', data '{"measuredValue":3952}' from endpoint 1 with groupID 0
[2026-03-12 15:50:44] debug: 	z2m: Received Zigbee message from 'LuMi.Wetter.3D-Drucker', type 'attributeReport', cluster 'msPressureMeasurement', data '{"measuredValue":981,"scale":-1,"scaledValue":9811}' from endpoint 1 with groupID 0
[2026-03-12 15:50:44] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/LuMi.Wetter.3D-Drucker', payload '{"battery":100,"humidity":39.47,"linkquality":83,"power_outage_count":7,"pressure":981.44,"temperature":23.94,"voltage":3045}'
[2026-03-12 15:50:44] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/LuMi.Wetter.3D-Drucker', payload '{"battery":100,"humidity":39.52,"linkquality":83,"power_outage_count":7,"pressure":981.44,"temperature":23.94,"voltage":3045}'
[2026-03-12 15:50:44] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/LuMi.Wetter.3D-Drucker', payload '{"battery":100,"humidity":39.52,"linkquality":83,"power_outage_count":7,"pressure":981.1,"temperature":23.94,"voltage":3045}'
[2026-03-12 15:50:48] debug: 	zh:zstack:unpi:parser: <-- [254,28,68,129,0,0,2,4,140,102,1,1,0,182,0,212,93,4,0,0,8,24,167,10,0,0,41,91,9,140,102,29,63,254,28,68,129,0,0,5,4,140,102,1,1,0,178,0,202,94,4,0,0,8,24,168,10,0,0,33,18,15,140,102,29,105,254,37,68,129,0,0,3,4,140,102,1,1,0,178,0,173,95,4,0,0,17,24,169,10,0,0,41,213,3,20,0,40,255,16,0,41,84,38,140,102,29,99]
[2026-03-12 15:50:48] debug: 	zh:zstack:unpi:parser: --- parseNext [254,28,68,129,0,0,2,4,140,102,1,1,0,182,0,212,93,4,0,0,8,24,167,10,0,0,41,91,9,140,102,29,63,254,28,68,129,0,0,5,4,140,102,1,1,0,178,0,202,94,4,0,0,8,24,168,10,0,0,33,18,15,140,102,29,105,254,37,68,129,0,0,3,4,140,102,1,1,0,178,0,173,95,4,0,0,17,24,169,10,0,0,41,213,3,20,0,40,255,16,0,41,84,38,140,102,29,99]
[2026-03-12 15:50:48] debug: 	zh:zstack:unpi:parser: --> parsed 28 - 2 - 4 - 129 - [0,0,2,4,140,102,1,1,0,182,0,212,93,4,0,0,8,24,167,10,0,0,41,91,9,140,102,29] - 63
